=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 224038972245664 ns | PID: 189 | Thread: 139840847826176
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[224038972310714] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[224038972330404] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:209 main()
[224038973270644] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:211 main()
[224038973357394] METRIC #3: btc_nx48_csv_loaded_c42 = 1.0000000000 | Src: src/nx48_btc_controller.c:489 nx48_btc_load_csv()
[224038973393144] METRIC #4: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:491 nx48_btc_load_csv()
[224038973426354] METRIC #5: btc_nx48_best_leading_loaded = 28.0000000000 | Src: src/nx48_btc_controller.c:492 nx48_btc_load_csv()
[224038973489294] METRIC #6: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:155 nx48_btc_init()
[224038973526124] METRIC #7: btc_nx48_delta_nonce_scale = 50.0000000000 | Src: src/nx48_btc_controller.c:156 nx48_btc_init()
[224038973559214] METRIC #8: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:157 nx48_btc_init()
[224038973590564] METRIC #9: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:158 nx48_btc_init()
[224038973622274] METRIC #10: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:159 nx48_btc_init()
[224038973654054] METRIC #11: btc_nx48_exploration_bias = 0.9989760000 | Src: src/nx48_btc_controller.c:160 nx48_btc_init()
[224038973701284] METRIC #12: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[224038973748474] METRIC #13: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[224038976517144] METRIC #14: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
