=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 120519537136414 ns | PID: 227 | Thread: 139976926506176
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[120519537176354] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:207 in main()
[120519537190784] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:208 main()
[120519668679661] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:210 main()
[120519668823701] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:418 nx48_btc_load_csv()
[120519668872821] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:146 nx48_btc_init()
[120519668892591] METRIC #5: btc_nx48_delta_nonce_scale = 14.5551110000 | Src: src/nx48_btc_controller.c:147 nx48_btc_init()
[120519668912211] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:148 nx48_btc_init()
[120519668930511] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:149 nx48_btc_init()
[120519668948621] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:150 nx48_btc_init()
[120519668966621] METRIC #9: btc_nx48_exploration_bias = 0.5283850000 | Src: src/nx48_btc_controller.c:151 nx48_btc_init()
[120519669037801] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120519669078751] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[120519671932561] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[120519672142051] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[120519672181681] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120519672206261] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:529 btc_engine_run()
[120519672225791] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:159 in engine_create()
[120519672233241] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:160 engine_create()
